CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,10/19/2005,00:00,,,5.300,0.000,5.300,121.180,119.880,115.880,4.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,3/29/2006,00:00,,,4.400,0.000,4.400,121.180,119.880,116.780,3.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,7/28/2006,00:00,,,5.600,0.000,5.600,121.180,119.880,115.580,4.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,8/29/2006,00:00,,,4.300,0.000,4.300,121.180,119.880,116.880,3.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,10/11/2006,00:00,,,4.500,0.000,4.500,121.180,119.880,116.680,3.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,3/20/2007,00:00,,,4.810,0.000,4.810,121.180,119.880,116.370,3.510,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,8/8/2007,00:00,,,7.610,0.000,7.610,121.180,119.880,113.570,6.310,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,10/16/2007,00:00,,,6.780,0.000,6.780,121.180,119.880,114.400,5.480,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,3/11/2008,00:00,,,5.350,0.000,5.350,121.180,119.880,115.830,4.050,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,7/11/2008,00:00,,,6.000,0.000,6.000,121.180,119.880,115.180,4.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,8/6/2008,00:00,,,6.730,0.000,6.730,121.180,119.880,114.450,5.430,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,10/22/2008,00:00,,,9.150,0.000,9.150,121.180,119.880,112.030,7.850,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,1/13/2009,00:00,,,8.480,0.000,8.480,121.180,119.880,112.700,7.180,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,1/16/2008,00:00,,,5.660,0.000,5.660,121.180,119.880,115.520,4.360,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,3/25/2009,00:00,,,7.060,0.000,7.060,121.180,119.880,114.120,5.760,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,5/18/2009,00:00,,,7.700,0.000,7.700,121.180,119.880,113.480,6.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,6/26/2009,00:00,,,8.900,0.000,8.900,121.180,119.880,112.280,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,8/3/2009,00:00,,,9.050,0.000,9.050,121.180,119.880,112.130,7.750,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,9/16/2009,00:00,,,8.200,0.000,8.200,121.180,119.880,112.980,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,10/22/2009,00:00,,,8.400,0.000,8.400,121.180,119.880,112.780,7.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,3/25/2010,00:00,,,6.440,0.000,6.440,121.180,119.880,114.740,5.140,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,8/4/2010,00:00,,,7.500,0.000,7.500,121.180,119.880,113.680,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,7/8/2010,00:00,,,7.200,0.000,7.200,121.180,119.880,113.980,5.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,10/21/2010,00:00,,,7.890,0.000,7.890,121.180,119.880,113.290,6.590,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,4/6/2011,00:00,,,5.640,0.000,5.640,121.180,119.880,115.540,4.340,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,7/15/2011,00:00,9 - Temporarily inaccessible,,,,,121.180,119.880,,,,,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,8/2/2011,00:00,,,6.700,0.000,6.700,121.180,119.880,114.480,5.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,10/12/2011,00:00,,,5.620,0.000,5.620,121.180,119.880,115.560,4.320,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216931W001,19N02E13Q001M,3/21/2013,00:00,,,6.850,0.000,6.850,121.180,119.880,114.330,5.550,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,10/12/2011,00:00,,,6.700,0.000,6.700,120.400,117.600,113.700,3.900,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,7/31/2012,00:00,9 - Temporarily inaccessible,,,,,122.680,119.880,,,,,Butte County Department of Water & Resource Conservation,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.970,0.000,6.970,122.680,119.880,115.710,4.170,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.970,0.000,6.970,122.680,119.880,115.710,4.170,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.970,0.000,6.970,122.680,119.880,115.710,4.170,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.970,0.000,6.970,122.680,119.880,115.710,4.170,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.970,0.000,6.970,122.680,119.880,115.710,4.170,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.970,0.000,6.970,122.680,119.880,115.710,4.170,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.970,0.000,6.970,122.680,119.880,115.710,4.170,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.970,0.000,6.970,122.680,119.880,115.710,4.170,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,7/11/2012,00:00,,,9.400,0.000,9.400,122.680,119.880,113.280,6.600,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,10/15/2012,00:00,,,8.200,0.000,8.200,122.680,119.880,114.480,5.400,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/29/2006,00:00,,,4.930,0.000,4.930,122.680,119.880,117.750,2.130,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,7/28/2006,00:00,,,6.730,0.000,6.730,122.680,119.880,115.950,3.930,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,8/29/2006,00:00,,,5.770,0.000,5.770,122.680,119.880,116.910,2.970,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,10/11/2006,00:00,,,5.690,0.000,5.690,122.680,119.880,116.990,2.890,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/20/2007,00:00,,,5.410,0.000,5.410,122.680,119.880,117.270,2.610,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,8/8/2007,00:00,,,8.590,0.000,8.590,122.680,119.880,114.090,5.790,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,10/16/2007,00:00,,,7.450,0.000,7.450,122.680,119.880,115.230,4.650,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/11/2008,00:00,,,6.090,0.000,6.090,122.680,119.880,116.590,3.290,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,7/11/2008,00:00,,,7.100,0.000,7.100,122.680,119.880,115.580,4.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,8/6/2008,00:00,,,8.010,0.000,8.010,122.680,119.880,114.670,5.210,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,10/22/2008,00:00,,,9.450,0.000,9.450,122.680,119.880,113.230,6.650,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,1/13/2009,00:00,,,8.850,0.000,8.850,122.680,119.880,113.830,6.050,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,1/16/2008,00:00,,,6.550,0.000,6.550,122.680,119.880,116.130,3.750,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/25/2009,00:00,,,7.350,0.000,7.350,122.680,119.880,115.330,4.550,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,5/18/2009,00:00,,,8.850,0.000,8.850,122.680,119.880,113.830,6.050,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,6/26/2009,00:00,,,9.750,0.000,9.750,122.680,119.880,112.930,6.950,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,8/3/2009,00:00,,,9.990,0.000,9.990,122.680,119.880,112.690,7.190,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,9/15/2009,00:00,,,9.000,0.000,9.000,122.680,119.880,113.680,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,10/22/2009,00:00,,,9.400,0.000,9.400,122.680,119.880,113.280,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/25/2010,00:00,,,7.020,0.000,7.020,122.680,119.880,115.660,4.220,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,8/4/2010,00:00,,,8.800,0.000,8.800,122.680,119.880,113.880,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,7/8/2010,00:00,,,8.400,0.000,8.400,122.680,119.880,114.280,5.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,10/21/2010,00:00,,,8.610,0.000,8.610,122.680,119.880,114.070,5.810,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,4/6/2011,00:00,,,6.150,0.000,6.150,122.680,119.880,116.530,3.350,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,7/15/2011,00:00,9 - Temporarily inaccessible,,,,,122.680,119.880,,,,,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,8/2/2011,00:00,,,7.970,0.000,7.970,122.680,119.880,114.710,5.170,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,10/12/2011,00:00,,,6.740,0.000,6.740,122.680,119.880,115.940,3.940,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W001,BMO 19N02E13Q002M,3/21/2013,00:00,,,7.850,0.000,7.850,122.680,119.880,114.830,5.050,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,10/12/2011,00:00,,,6.300,0.000,6.300,120.300,117.600,114.000,3.600,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,7/31/2012,00:00,9 - Temporarily inaccessible,,,,,122.530,119.880,,,,,Butte County Department of Water & Resource Conservation,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.520,0.000,6.520,122.530,119.880,116.010,3.870,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.520,0.000,6.520,122.530,119.880,116.010,3.870,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.520,0.000,6.520,122.530,119.880,116.010,3.870,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.520,0.000,6.520,122.530,119.880,116.010,3.870,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.520,0.000,6.520,122.530,119.880,116.010,3.870,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.520,0.000,6.520,122.530,119.880,116.010,3.870,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.520,0.000,6.520,122.530,119.880,116.010,3.870,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.520,0.000,6.520,122.530,119.880,116.010,3.870,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,7/11/2012,00:00,,,8.900,0.000,8.900,122.530,119.880,113.630,6.250,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,10/15/2012,00:00,,,7.700,0.000,7.700,122.530,119.880,114.830,5.050,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/29/2006,00:00,,,4.340,0.000,4.340,122.530,119.880,118.190,1.690,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,7/28/2006,00:00,,,6.350,0.000,6.350,122.530,119.880,116.180,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,8/29/2006,00:00,,,5.050,0.000,5.050,122.530,119.880,117.480,2.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,10/11/2006,00:00,,,4.800,0.000,4.800,122.530,119.880,117.730,2.150,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/20/2007,00:00,,,4.780,0.000,4.780,122.530,119.880,117.750,2.130,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,8/8/2007,00:00,,,8.120,0.000,8.120,122.530,119.880,114.410,5.470,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,10/16/2007,00:00,,,6.950,0.000,6.950,122.530,119.880,115.580,4.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/11/2008,00:00,,,5.500,0.000,5.500,122.530,119.880,117.030,2.850,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,7/11/2008,00:00,,,7.100,0.000,7.100,122.530,119.880,115.430,4.450,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,8/6/2008,00:00,,,7.550,0.000,7.550,122.530,119.880,114.980,4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,10/22/2008,00:00,,,8.750,0.000,8.750,122.530,119.880,113.780,6.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,1/13/2009,00:00,,,8.380,0.000,8.380,122.530,119.880,114.150,5.730,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,1/16/2008,00:00,,,6.060,0.000,6.060,122.530,119.880,116.470,3.410,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/25/2009,00:00,,,6.840,0.000,6.840,122.530,119.880,115.690,4.190,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,5/18/2009,00:00,,,8.390,0.000,8.390,122.530,119.880,114.140,5.740,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,6/25/2009,00:00,,,10.950,0.000,10.950,122.530,119.880,111.580,8.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,8/3/2009,00:00,,,9.550,0.000,9.550,122.530,119.880,112.980,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,9/15/2009,00:00,,,8.600,0.000,8.600,122.530,119.880,113.930,5.950,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,10/22/2009,00:00,,,8.800,0.000,8.800,122.530,119.880,113.730,6.150,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/25/2010,00:00,,,6.440,0.000,6.440,122.530,119.880,116.090,3.790,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,8/4/2010,00:00,,,8.100,0.000,8.100,122.530,119.880,114.430,5.450,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,7/8/2010,00:00,,,8.000,0.000,8.000,122.530,119.880,114.530,5.350,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,10/21/2010,00:00,,,8.030,0.000,8.030,122.530,119.880,114.500,5.380,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,4/6/2011,00:00,,,5.560,0.000,5.560,122.530,119.880,116.970,2.910,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,7/15/2011,00:00,9 - Temporarily inaccessible,,,,,122.530,119.880,,,,,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,8/2/2011,00:00,,,7.580,0.000,7.580,122.530,119.880,114.950,4.930,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,10/12/2011,00:00,,,6.300,0.000,6.300,122.530,119.880,116.230,3.650,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1216932W002,BMO 19N02E13Q003M,3/21/2013,00:00,,,7.300,0.000,7.300,122.530,119.880,115.230,4.650,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,10/12/2011,00:00,,,4.400,0.000,4.400,105.000,105.500,100.600,4.900,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,7/31/2012,00:00,,,20.000,14.100,5.900,107.820,107.320,101.920,5.400,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,3/28/2012,00:00,,,6.000,0.600,5.400,107.820,107.320,102.420,4.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,3/28/2012,00:00,,,6.000,0.600,5.400,107.820,107.320,102.420,4.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,3/28/2012,00:00,,,6.000,0.600,5.400,107.820,107.320,102.420,4.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,3/28/2012,00:00,,,6.000,0.600,5.400,107.820,107.320,102.420,4.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,3/28/2012,00:00,,,6.000,0.600,5.400,107.820,107.320,102.420,4.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,3/28/2012,00:00,,,6.000,0.600,5.400,107.820,107.320,102.420,4.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,3/28/2012,00:00,,,6.000,0.600,5.400,107.820,107.320,102.420,4.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,3/28/2012,00:00,,,6.000,0.600,5.400,107.820,107.320,102.420,4.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,7/11/2012,00:00,9 - Temporarily inaccessible,,,,,107.820,107.320,,,,,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,10/17/2012,00:00,,,10.000,3.200,6.800,107.820,107.320,101.020,6.300,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,2/17/2005,00:00,,,3.600,0.000,3.600,107.820,107.320,104.220,3.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
394944N1217421W001,BMO 19N02E15N002M,1/5/2005,00:00,,,3.000,0.000,3.000,107.820,107.320,104.820,2.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Butte_01.01.2005-06.21.2013
