CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Merced_01.01.1989-12.31.1990
370013N1207279W001,,10/22/1990,00:00,9 - Temporarily inaccessible,,,,,108.920,108.320,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370013N1208499W001,,3/23/1989,00:00,,,16.100,0.000,16.100,147.080,146.780,130.980,15.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370013N1208499W001,,10/27/1989,00:00,,,11.800,0.000,11.800,147.080,146.780,135.280,11.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370013N1208499W001,,2/21/1990,00:00,,,16.000,0.000,16.000,147.080,146.780,131.080,15.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370013N1208499W001,,10/25/1990,00:00,,,16.700,0.000,16.700,147.080,146.780,130.380,16.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370018N1207246W001,,2/6/1989,00:00,,,2.800,0.000,2.800,110.310,108.310,107.510,0.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1989-12.31.1990
370018N1207246W001,,3/21/1989,00:00,,,3.500,0.000,3.500,110.310,108.310,106.810,1.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370018N1207246W001,,9/13/1989,00:00,,,3.300,0.000,3.300,110.310,108.310,107.010,1.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1989-12.31.1990
370018N1207246W001,,10/23/1989,00:00,,,3.000,0.000,3.000,110.310,108.310,107.310,1.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370018N1207246W001,,1/29/1990,00:00,,,2.700,0.000,2.700,110.310,108.310,107.610,0.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1989-12.31.1990
370018N1207246W001,,2/13/1990,00:00,,,4.000,0.000,4.000,110.310,108.310,106.310,2.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370018N1207246W001,,9/4/1990,00:00,,,5.300,0.000,5.300,110.310,108.310,105.010,3.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Merced_01.01.1989-12.31.1990
370018N1207246W001,,10/22/1990,00:00,,,3.300,0.000,3.300,110.310,108.310,107.010,1.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370021N1208713W001,,3/23/1989,00:00,,,35.600,0.000,35.600,165.820,164.820,130.220,34.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370021N1208713W001,,10/27/1989,00:00,,,34.400,0.000,34.400,165.820,164.820,131.420,33.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370021N1208713W001,,2/21/1990,00:00,,,39.100,0.000,39.100,165.820,164.820,126.720,38.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370021N1208713W001,,10/25/1990,00:00,,,40.400,0.000,40.400,165.820,164.820,125.420,39.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370021N1209010W001,,10/27/1989,00:00,,9 - Acoustical sounder,136.500,0.000,136.500,203.380,202.880,66.880,136.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370021N1209010W001,,2/21/1990,00:00,,9 - Acoustical sounder,130.500,0.000,130.500,203.380,202.880,72.880,130.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370021N1209010W001,,10/26/1990,00:00,,9 - Acoustical sounder,145.500,0.000,145.500,203.380,202.880,57.880,145.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370024N1209071W001,,3/23/1989,00:00,,9 - Acoustical sounder,133.400,0.000,133.400,208.890,207.490,75.490,132.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370024N1209071W001,,10/27/1989,00:00,,9 - Acoustical sounder,141.400,0.000,141.400,208.890,207.490,67.490,140.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370024N1209071W001,,2/21/1990,00:00,1 - Pumping,,,,,208.890,207.490,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370024N1209071W001,,10/26/1990,00:00,,9 - Acoustical sounder,151.400,0.000,151.400,208.890,207.490,57.490,150.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208363W001,,3/21/1989,00:00,1 - Pumping,,,,,133.890,132.690,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208363W001,,10/23/1989,00:00,,,5.690,0.000,5.690,133.890,132.690,128.200,4.490,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208363W001,,2/13/1990,00:00,,,6.190,0.000,6.190,133.890,132.690,127.700,4.990,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208363W001,,10/22/1990,00:00,,,7.990,0.000,7.990,133.890,132.690,125.900,6.790,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208821W001,,3/23/1989,00:00,,,48.800,0.000,48.800,169.340,167.840,120.540,47.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208821W001,,10/27/1989,00:00,,,51.000,0.000,51.000,169.340,167.840,118.340,49.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208821W001,,2/21/1990,00:00,,,40.100,0.000,40.100,169.340,167.840,129.240,38.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208821W001,,10/25/1990,00:00,,,51.500,0.000,51.500,169.340,167.840,117.840,50.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208904W001,,3/23/1989,00:00,,,51.000,0.000,51.000,182.850,182.850,131.850,51.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208904W001,,10/27/1989,00:00,,,53.000,0.000,53.000,182.850,182.850,129.850,53.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208904W001,,2/21/1990,00:00,1 - Pumping,,,,,182.850,182.850,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370060N1208904W001,,10/25/1990,00:00,1 - Pumping,,,,,182.850,182.850,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370077N1208549W001,,3/23/1989,00:00,,,20.300,0.000,20.300,144.780,141.780,124.480,17.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370077N1208549W001,,10/27/1989,00:00,,,16.700,0.000,16.700,144.780,141.780,128.080,13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370077N1208549W001,,2/21/1990,00:00,1 - Pumping,,,,,144.780,141.780,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370077N1208549W001,,10/25/1990,00:00,,,21.600,0.000,21.600,144.780,141.780,123.180,18.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370102N1208907W001,,3/23/1989,00:00,,,54.000,0.000,54.000,179.150,178.150,125.150,53.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370102N1208907W001,,10/27/1989,00:00,,,50.100,0.000,50.100,179.150,178.150,129.050,49.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370102N1208907W001,,2/21/1990,00:00,,9 - Acoustical sounder,55.000,0.000,55.000,179.150,178.150,124.150,54.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370102N1208907W001,,10/25/1990,00:00,1 - Pumping,,,,,179.150,178.150,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370102N1209057W001,MW4,3/23/1989,00:00,,9 - Acoustical sounder,131.000,0.000,131.000,185.280,183.280,54.280,129.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370102N1209057W001,MW4,10/27/1989,00:00,7 - Special/Other,,,,,185.280,183.280,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370102N1209057W001,MW4,10/25/1990,00:00,D - Dry well,,,,,185.280,183.280,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370130N1207991W001,,3/21/1989,00:00,,,5.400,0.000,5.400,108.840,108.440,103.440,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370130N1207991W001,,10/23/1989,00:00,,,6.400,0.000,6.400,108.840,108.440,102.440,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370130N1207991W001,,2/13/1990,00:00,,,5.400,0.000,5.400,108.840,108.440,103.440,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370130N1207991W001,,10/22/1990,00:00,,,12.400,0.000,12.400,108.840,108.440,96.440,12.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370132N1208329W001,10S10E36N002M,3/23/1989,00:00,9 - Temporarily inaccessible,,,,,127.960,127.660,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370132N1208329W001,10S10E36N002M,10/26/1989,00:00,4 - Can't get tape in casing,,,,,127.960,127.660,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370132N1208329W001,10S10E36N002M,2/21/1990,00:00,4 - Can't get tape in casing,,,,,127.960,127.660,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370132N1208329W001,10S10E36N002M,10/25/1990,00:00,2 - Pump house locked,,,,,127.960,127.660,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370132N1209068W001,,3/21/1989,00:00,,9 - Acoustical sounder,69.000,0.000,69.000,193.380,192.380,124.380,68.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370132N1209068W001,,10/23/1989,00:00,,,89.000,0.000,89.000,193.380,192.380,104.380,88.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370141N1209152W001,,1/24/1989,00:00,D - Dry well,,,,,216.160,215.830,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370141N1209152W001,,4/18/1989,00:00,D - Dry well,,,,,216.160,215.830,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370141N1209152W001,,7/18/1989,00:00,D - Dry well,,,,,216.160,215.830,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370141N1209152W001,,10/19/1989,00:00,D - Dry well,,,,,216.160,215.830,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370141N1209152W001,,1/25/1990,00:00,D - Dry well,,,,,216.160,215.830,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370141N1209152W001,,4/24/1990,00:00,D - Dry well,,,,,216.160,215.830,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370141N1209152W001,,7/24/1990,00:00,D - Dry well,,,,,216.160,215.830,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370141N1209152W001,,10/25/1990,00:00,D - Dry well,,,,,216.160,215.830,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370157N1209004W001,MW3,10/26/1989,00:00,7 - Special/Other,,,,,182.870,180.870,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370157N1209004W001,MW3,2/21/1990,00:00,9 - Temporarily inaccessible,,,,,182.870,180.870,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370157N1209004W001,MW3,10/25/1990,00:00,D - Dry well,,,,,182.870,180.870,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370185N1208416W001,10S10E35K001M,3/23/1989,00:00,,,11.400,0.000,11.400,133.210,132.710,121.810,10.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370185N1208416W001,10S10E35K001M,10/26/1989,00:00,,,11.100,0.000,11.100,133.210,132.710,122.110,10.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370185N1208416W001,10S10E35K001M,2/21/1990,00:00,,,12.900,0.000,12.900,133.210,132.710,120.310,12.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370185N1208416W001,10S10E35K001M,10/25/1990,00:00,,,14.700,0.000,14.700,133.210,132.710,118.510,14.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370185N1208904W001,,3/23/1989,00:00,,9 - Acoustical sounder,57.000,0.000,57.000,174.850,173.850,117.850,56.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370185N1208904W001,,10/26/1989,00:00,,9 - Acoustical sounder,53.000,0.000,53.000,174.850,173.850,121.850,52.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370185N1208904W001,,2/21/1990,00:00,1 - Pumping,,,,,174.850,173.850,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370185N1208904W001,,10/25/1990,00:00,1 - Pumping,,,,,174.850,173.850,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370191N1208091W001,,3/21/1989,00:00,,,5.500,0.000,5.500,114.090,112.590,108.590,4.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370191N1208091W001,,10/23/1989,00:00,,,7.900,0.000,7.900,114.090,112.590,106.190,6.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370191N1208091W001,,2/13/1990,00:00,,,6.500,0.000,6.500,114.090,112.590,107.590,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370191N1208091W001,,10/22/1990,00:00,,,8.000,0.000,8.000,114.090,112.590,106.090,6.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370196N1209007W001,,3/23/1989,00:00,,,57.000,0.000,57.000,178.870,176.870,121.870,55.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370196N1209007W001,,10/26/1989,00:00,,,60.100,0.000,60.100,178.870,176.870,118.770,58.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370196N1209007W001,,2/21/1990,00:00,,,55.600,0.000,55.600,178.870,176.870,123.270,53.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370196N1209007W001,,10/25/1990,00:00,1 - Pumping,,,,,178.870,176.870,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370196N1209102W001,,10/26/1989,00:00,,,110.000,0.000,110.000,181.380,180.880,71.380,109.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370196N1209102W001,,2/21/1990,00:00,,9 - Acoustical sounder,104.500,0.000,104.500,181.380,180.880,76.880,104.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370196N1209102W001,,10/25/1990,00:00,,,126.300,0.000,126.300,181.380,180.880,55.080,125.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370202N1208985W001,MW2,10/26/1989,00:00,7 - Special/Other,,,,,171.860,169.860,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370202N1208985W001,MW2,10/25/1990,00:00,D - Dry well,,,,,171.860,169.860,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370202N1209002W001,,3/23/1989,00:00,,,42.000,0.000,42.000,176.860,176.860,134.860,42.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370202N1209002W001,,10/26/1989,00:00,,9 - Acoustical sounder,54.000,0.000,54.000,176.860,176.860,122.860,54.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370202N1209002W001,,2/21/1990,00:00,,9 - Acoustical sounder,55.000,0.000,55.000,176.860,176.860,121.860,55.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370202N1209002W001,,10/25/1990,00:00,1 - Pumping,,,,,176.860,176.860,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370216N1208746W001,,3/23/1989,00:00,,,28.200,0.000,28.200,156.720,155.820,128.520,27.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370216N1208746W001,,10/26/1989,00:00,,,28.300,0.000,28.300,156.720,155.820,128.420,27.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370216N1208746W001,,2/21/1990,00:00,,,33.500,0.000,33.500,156.720,155.820,123.220,32.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370216N1208746W001,,10/25/1990,00:00,,,36.000,0.000,36.000,156.720,155.820,120.720,35.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370218N1209177W001,,1/24/1989,00:00,,,32.940,0.000,32.940,213.470,212.330,180.530,31.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370218N1209177W001,,4/18/1989,00:00,,,32.540,0.000,32.540,213.470,212.330,180.930,31.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370218N1209177W001,,7/18/1989,00:00,,,34.040,0.000,34.040,213.470,212.330,179.430,32.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370218N1209177W001,,10/19/1989,00:00,,,32.440,0.000,32.440,213.470,212.330,181.030,31.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370218N1209177W001,,1/25/1990,00:00,,,31.140,0.000,31.140,213.470,212.330,182.330,30.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370218N1209177W001,,4/24/1990,00:00,,,33.940,0.000,33.940,213.470,212.330,179.530,32.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370218N1209177W001,,7/24/1990,00:00,,,35.740,0.000,35.740,213.470,212.330,177.730,34.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370218N1209177W001,,10/25/1990,00:00,,,32.340,0.000,32.340,213.470,212.330,181.130,31.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370257N1209249W001,,1/24/1989,00:00,,,31.810,0.000,31.810,219.780,219.380,187.970,31.410,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370257N1209249W001,,4/18/1989,00:00,,,33.410,0.000,33.410,219.780,219.380,186.370,33.010,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370257N1209249W001,,7/18/1989,00:00,,,34.210,0.000,34.210,219.780,219.380,185.570,33.810,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370257N1209249W001,,10/19/1989,00:00,,,34.710,0.000,34.710,219.780,219.380,185.070,34.310,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370257N1209249W001,,1/25/1990,00:00,,,32.010,0.000,32.010,219.780,219.380,187.770,31.610,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370257N1209249W001,,4/24/1990,00:00,,,33.810,0.000,33.810,219.780,219.380,185.970,33.410,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370257N1209249W001,,7/24/1990,00:00,,,34.810,0.000,34.810,219.780,219.380,184.970,34.410,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370257N1209249W001,,10/25/1990,00:00,,,34.810,0.000,34.810,219.780,219.380,184.970,34.410,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370263N1208982W001,,10/26/1989,00:00,1 - Pumping,,,,,165.860,163.860,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370263N1208982W001,,2/21/1990,00:00,,,47.300,0.000,47.300,165.860,163.860,118.560,45.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370263N1208982W001,,10/25/1990,00:00,,,52.000,0.000,52.000,165.860,163.860,113.860,50.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370266N1209232W001,,1/24/1989,00:00,,,17.480,0.000,17.480,209.400,208.620,191.920,16.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370266N1209232W001,,4/18/1989,00:00,,,18.980,0.000,18.980,209.400,208.620,190.420,18.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370266N1209232W001,,7/18/1989,00:00,,,19.480,0.000,19.480,209.400,208.620,189.920,18.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370266N1209232W001,,10/19/1989,00:00,,,19.480,0.000,19.480,209.400,208.620,189.920,18.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370266N1209232W001,,1/25/1990,00:00,,,16.980,0.000,16.980,209.400,208.620,192.420,16.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370266N1209232W001,,4/24/1990,00:00,,,17.780,0.000,17.780,209.400,208.620,191.620,17.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370266N1209232W001,,7/24/1990,00:00,,,17.880,0.000,17.880,209.400,208.620,191.520,17.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370266N1209232W001,,10/25/1990,00:00,,,18.180,0.000,18.180,209.400,208.620,191.220,17.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370268N1208774W001,,3/23/1989,00:00,,,29.800,0.000,29.800,156.320,154.820,126.520,28.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370268N1208774W001,,10/26/1989,00:00,,,30.900,0.000,30.900,156.320,154.820,125.420,29.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370268N1208774W001,,2/21/1990,00:00,,,36.300,0.000,36.300,156.320,154.820,120.020,34.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370268N1208774W001,,10/25/1990,00:00,,,38.400,0.000,38.400,156.320,154.820,117.920,36.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370271N1208571W001,,3/23/1989,00:00,,,16.300,0.000,16.300,139.780,138.780,123.480,15.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370271N1208571W001,,10/26/1989,00:00,,,18.600,0.000,18.600,139.780,138.780,121.180,17.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370271N1208571W001,,2/21/1990,00:00,,,16.100,0.000,16.100,139.780,138.780,123.680,15.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370271N1208571W001,,10/25/1990,00:00,,,27.300,0.000,27.300,139.780,138.780,112.480,26.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370271N1208654W001,,3/23/1989,00:00,,,19.500,0.000,19.500,142.300,141.800,122.800,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370271N1208654W001,,10/26/1989,00:00,,,21.000,0.000,21.000,142.300,141.800,121.300,20.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370271N1208654W001,,2/21/1990,00:00,,,18.800,0.000,18.800,142.300,141.800,123.500,18.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370271N1208654W001,,10/25/1990,00:00,,,30.100,0.000,30.100,142.300,141.800,112.200,29.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370271N1208996W001,MW6,10/26/1989,00:00,7 - Special/Other,,,,,165.860,163.860,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370271N1208996W001,MW6,10/25/1990,00:00,D - Dry well,,,,,165.860,163.860,,,,,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370274N1208346W001,,3/21/1989,00:00,,,6.000,0.000,6.000,127.150,126.150,121.150,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370274N1208346W001,,10/23/1989,00:00,,,10.000,0.000,10.000,127.150,126.150,117.150,9.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370274N1208346W001,,2/14/1990,00:00,,,7.000,0.000,7.000,127.150,126.150,120.150,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370274N1208346W001,,10/22/1990,00:00,,,8.500,0.000,8.500,127.150,126.150,118.650,7.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
370277N1208968W001,,3/23/1989,00:00,,,50.500,0.000,50.500,167.350,166.850,116.850,50.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Merced_01.01.1989-12.31.1990
