CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Imperial_01.01.1993-06.21.2013
327378N1146340W001,,3/4/1994,00:00,,,13.000,0.000,13.000,132.120,132.120,119.120,13.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146340W001,,4/18/1994,00:00,,,12.500,0.000,12.500,132.120,132.120,119.620,12.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146340W001,,5/4/1994,00:00,,,12.360,0.000,12.360,132.120,132.120,119.760,12.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146340W001,,5/6/1994,00:00,,,12.400,0.000,12.400,132.120,132.120,119.720,12.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146340W001,,6/3/1994,00:00,,,12.700,0.000,12.700,132.120,132.120,119.420,12.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,4/13/1993,00:00,,,9.300,0.000,9.300,129.120,129.120,119.820,9.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,10/20/1993,00:00,,,8.880,0.000,8.880,129.120,129.120,120.240,8.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,3/15/1994,00:00,,,12.380,0.000,12.380,129.120,129.120,116.740,12.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,10/27/1994,00:00,,,10.760,0.000,10.760,129.120,129.120,118.360,10.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,3/31/1995,00:00,,,12.190,0.000,12.190,129.120,129.120,116.930,12.190,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,10/17/1995,00:00,,,11.670,0.000,11.670,129.120,129.120,117.450,11.670,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,3/20/1996,00:00,,,12.790,0.000,12.790,129.120,129.120,116.330,12.790,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,10/16/1996,00:00,,,12.720,0.000,12.720,129.120,129.120,116.400,12.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,3/18/1997,00:00,,,11.910,0.000,11.910,129.120,129.120,117.210,11.910,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,10/21/1997,00:00,,,11.350,0.000,11.350,129.120,129.120,117.770,11.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,3/24/1998,00:00,,,9.170,0.000,9.170,129.120,129.120,119.950,9.170,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,10/28/1998,00:00,,,12.430,0.000,12.430,129.120,129.120,116.690,12.430,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,3/16/1999,00:00,,,12.320,0.000,12.320,129.120,129.120,116.800,12.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,10/25/1999,00:00,,,12.440,0.000,12.440,129.120,129.120,116.680,12.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,3/29/2000,00:00,,,12.900,0.000,12.900,129.120,129.120,116.220,12.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,3/27/2008,00:00,,,14.240,0.000,14.240,129.120,129.120,114.880,14.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,10/29/2008,00:00,,,13.910,0.000,13.910,129.120,129.120,115.210,13.910,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,3/31/2009,00:00,,,13.680,0.000,13.680,129.120,129.120,115.440,13.680,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,10/16/2009,00:00,,,14.470,0.000,14.470,129.120,129.120,114.650,14.470,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,3/24/2010,00:00,,,13.900,0.000,13.900,129.120,129.120,115.220,13.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327378N1146388W001,,10/28/2010,00:00,,,13.510,0.000,13.510,129.120,129.120,115.610,13.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,1/8/1998,00:00,,,48.520,0.000,48.520,155.940,155.940,107.420,48.520,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,5/1/1998,00:00,,,47.310,0.000,47.310,155.940,155.940,108.630,47.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,12/11/1998,00:00,,,47.550,0.000,47.550,155.940,155.940,108.390,47.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,7/28/2009,00:00,,,53.860,0.000,53.860,155.940,155.940,102.080,53.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,9/18/2009,00:00,,,54.800,0.000,54.800,155.940,155.940,101.140,54.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,9/25/2009,00:00,,,54.410,0.000,54.410,155.940,155.940,101.530,54.410,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,11/4/2009,00:00,,,54.810,0.000,54.810,155.940,155.940,101.130,54.810,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,12/8/2009,00:00,,,55.140,0.000,55.140,155.940,155.940,100.800,55.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,12/8/2009,00:00,,,55.150,0.000,55.150,155.940,155.940,100.790,55.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,1/27/2010,00:00,,,55.560,0.000,55.560,155.940,155.940,100.380,55.560,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,3/17/2010,00:00,,,56.090,0.000,56.090,155.940,155.940,99.850,56.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,4/8/2010,00:00,,,56.320,0.000,56.320,155.940,155.940,99.620,56.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,4/20/2010,00:00,,,56.480,0.000,56.480,155.940,155.940,99.460,56.480,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,5/24/2010,00:00,,,56.710,0.000,56.710,155.940,155.940,99.230,56.710,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,6/29/2010,00:00,,,57.240,0.000,57.240,155.940,155.940,98.700,57.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,8/3/2010,00:00,,,57.610,0.000,57.610,155.940,155.940,98.330,57.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1149821W001,,11/18/2010,00:00,,,58.510,0.000,58.510,155.940,155.940,97.430,58.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,9/9/1993,00:00,,,45.220,0.000,45.220,299.440,299.440,254.220,45.220,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/21/1993,00:00,,,45.310,0.000,45.310,299.440,299.440,254.130,45.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/17/1994,00:00,,,45.510,0.000,45.510,299.440,299.440,253.930,45.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/29/1995,00:00,,,45.480,0.000,45.480,299.440,299.440,253.960,45.480,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/16/1995,00:00,,,45.560,0.000,45.560,299.440,299.440,253.880,45.560,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/19/1996,00:00,,,45.610,0.000,45.610,299.440,299.440,253.830,45.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/16/1996,00:00,,,45.760,0.000,45.760,299.440,299.440,253.680,45.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/17/1997,00:00,,,45.840,0.000,45.840,299.440,299.440,253.600,45.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/20/1997,00:00,,,45.960,0.000,45.960,299.440,299.440,253.480,45.960,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/23/1998,00:00,,,45.970,0.000,45.970,299.440,299.440,253.470,45.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/27/1998,00:00,,,46.020,0.000,46.020,299.440,299.440,253.420,46.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/22/1999,00:00,,,46.120,0.000,46.120,299.440,299.440,253.320,46.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/25/1999,00:00,,,46.370,0.000,46.370,299.440,299.440,253.070,46.370,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/29/2000,00:00,,,46.540,0.000,46.540,299.440,299.440,252.900,46.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/26/2007,00:00,,,48.980,0.000,48.980,299.440,299.440,250.460,48.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/23/2005,00:00,,,48.400,0.000,48.400,299.440,299.440,251.040,48.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/25/2005,00:00,,,48.780,0.000,48.780,299.440,299.440,250.660,48.780,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/22/2006,00:00,,,48.900,0.000,48.900,299.440,299.440,250.540,48.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/20/2008,00:00,,,49.440,0.000,49.440,299.440,299.440,250.000,49.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/30/2007,00:00,,,49.400,0.000,49.400,299.440,299.440,250.040,49.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/24/2006,00:00,,,48.980,0.000,48.980,299.440,299.440,250.460,48.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/28/2008,00:00,,,49.460,0.000,49.460,299.440,299.440,249.980,49.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/30/2009,00:00,,,49.260,0.000,49.260,299.440,299.440,250.180,49.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/15/2009,00:00,,,49.150,0.000,49.150,299.440,299.440,250.290,49.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,3/24/2010,00:00,,,48.910,0.000,48.910,299.440,299.440,250.530,48.910,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327382N1159750W001,,10/27/2010,00:00,,,48.840,0.000,48.840,299.440,299.440,250.600,48.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327385N1145906W001,,4/26/1994,00:00,,,12.380,0.000,12.380,132.120,132.120,119.740,12.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,2/4/1993,00:00,,,13.550,0.000,13.550,132.770,132.770,119.220,13.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,3/5/1993,00:00,,,11.850,0.000,11.850,132.770,132.770,120.920,11.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,4/16/1993,00:00,,,10.550,0.000,10.550,132.770,132.770,122.220,10.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,5/7/1993,00:00,,,9.750,0.000,9.750,132.770,132.770,123.020,9.750,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,5/27/1993,00:00,,,10.150,0.000,10.150,132.770,132.770,122.620,10.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,6/29/1993,00:00,,,10.650,0.000,10.650,132.770,132.770,122.120,10.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,7/30/1993,00:00,,,11.550,0.000,11.550,132.770,132.770,121.220,11.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,9/2/1993,00:00,,,11.750,0.000,11.750,132.770,132.770,121.020,11.750,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,10/7/1993,00:00,,,10.250,0.000,10.250,132.770,132.770,122.520,10.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,11/4/1993,00:00,,,10.050,0.000,10.050,132.770,132.770,122.720,10.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,12/3/1993,00:00,,,10.550,0.000,10.550,132.770,132.770,122.220,10.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,1/6/1994,00:00,,,11.450,0.000,11.450,132.770,132.770,121.320,11.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,2/4/1994,00:00,,,11.950,0.000,11.950,132.770,132.770,120.820,11.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,3/4/1994,00:00,,,12.050,0.000,12.050,132.770,132.770,120.720,12.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,4/18/1994,00:00,,,11.650,0.000,11.650,132.770,132.770,121.120,11.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,5/6/1994,00:00,,,11.650,0.000,11.650,132.770,132.770,121.120,11.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,5/19/1994,00:00,,,11.880,0.000,11.880,132.770,132.770,120.890,11.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327386N1146167W001,,6/3/1994,00:00,,,12.250,0.000,12.250,132.770,132.770,120.520,12.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W001,,5/6/1994,00:00,D - Dry well,,,,,125.310,125.310,,,,,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W002,,5/6/1994,00:00,D - Dry well,,,,,125.310,125.310,,,,,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,2/4/1993,00:00,,,9.350,0.000,9.350,125.310,125.310,115.960,9.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,3/5/1993,00:00,,,8.550,0.000,8.550,125.310,125.310,116.760,8.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,4/16/1993,00:00,,,7.350,0.000,7.350,125.310,125.310,117.960,7.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,5/7/1993,00:00,,,7.050,0.000,7.050,125.310,125.310,118.260,7.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,5/27/1993,00:00,,,7.250,0.000,7.250,125.310,125.310,118.060,7.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,6/29/1993,00:00,,,8.250,0.000,8.250,125.310,125.310,117.060,8.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,7/30/1993,00:00,,,9.150,0.000,9.150,125.310,125.310,116.160,9.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,9/2/1993,00:00,,,8.850,0.000,8.850,125.310,125.310,116.460,8.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,11/4/1993,00:00,,,6.450,0.000,6.450,125.310,125.310,118.860,6.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,12/3/1993,00:00,,,6.950,0.000,6.950,125.310,125.310,118.360,6.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,1/6/1994,00:00,,,7.850,0.000,7.850,125.310,125.310,117.460,7.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,2/4/1994,00:00,,,8.550,0.000,8.550,125.310,125.310,116.760,8.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,3/4/1994,00:00,,,9.050,0.000,9.050,125.310,125.310,116.260,9.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,4/18/1994,00:00,,,8.850,0.000,8.850,125.310,125.310,116.460,8.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,5/6/1994,00:00,,,8.550,0.000,8.550,125.310,125.310,116.760,8.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327389N1146686W003,,6/3/1994,00:00,,,9.150,0.000,9.150,125.310,125.310,116.160,9.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327393N1146015W001,,6/15/1994,00:00,,,11.000,0.000,11.000,132.120,132.120,121.120,11.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,4/12/1993,00:00,,,161.560,0.000,161.560,437.450,437.450,275.890,161.560,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/19/1993,00:00,,,161.740,0.000,161.740,437.450,437.450,275.710,161.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/14/1994,00:00,,,161.710,0.000,161.710,437.450,437.450,275.740,161.710,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/17/1994,00:00,,,161.840,0.000,161.840,437.450,437.450,275.610,161.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/29/1995,00:00,4 - Can't get tape in casing,,,,,437.450,437.450,,,,,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,5/24/1995,00:00,,,162.020,0.000,162.020,437.450,437.450,275.430,162.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/16/1995,00:00,,,161.850,0.000,161.850,437.450,437.450,275.600,161.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/19/1996,00:00,,,161.750,0.000,161.750,437.450,437.450,275.700,161.750,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/16/1996,00:00,,,162.020,0.000,162.020,437.450,437.450,275.430,162.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/17/1997,00:00,,,161.900,0.000,161.900,437.450,437.450,275.550,161.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/20/1997,00:00,,,162.050,0.000,162.050,437.450,437.450,275.400,162.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/23/1998,00:00,,,162.060,0.000,162.060,437.450,437.450,275.390,162.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/27/1998,00:00,,,162.090,0.000,162.090,437.450,437.450,275.360,162.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/22/1999,00:00,,,162.240,0.000,162.240,437.450,437.450,275.210,162.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/25/1999,00:00,,,162.330,0.000,162.330,437.450,437.450,275.120,162.330,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/29/2000,00:00,,,162.540,0.000,162.540,437.450,437.450,274.910,162.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/20/2008,00:00,,,165.240,0.000,165.240,437.450,437.450,272.210,165.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/30/2007,00:00,,,165.310,0.000,165.310,437.450,437.450,272.140,165.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/25/2005,00:00,,,164.820,0.000,164.820,437.450,437.450,272.630,164.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/26/2007,00:00,,,165.040,0.000,165.040,437.450,437.450,272.410,165.040,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/23/2005,00:00,,,164.610,0.000,164.610,437.450,437.450,272.840,164.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/24/2006,00:00,,,165.020,0.000,165.020,437.450,437.450,272.430,165.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/22/2006,00:00,,,164.920,0.000,164.920,437.450,437.450,272.530,164.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/28/2008,00:00,,,165.280,0.000,165.280,437.450,437.450,272.170,165.280,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/30/2009,00:00,,,165.070,0.000,165.070,437.450,437.450,272.380,165.070,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/15/2009,00:00,,,164.810,0.000,164.810,437.450,437.450,272.640,164.810,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,3/24/2010,00:00,,,164.590,0.000,164.590,437.450,437.450,272.860,164.590,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327396N1160025W001,,10/27/2010,00:00,,,164.360,0.000,164.360,437.450,437.450,273.090,164.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327397N1146426W002,,2/4/1993,00:00,,,12.000,0.000,12.000,130.610,130.610,118.610,12.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327397N1146426W002,,3/5/1993,00:00,,,10.300,0.000,10.300,130.610,130.610,120.310,10.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327397N1146426W002,,4/16/1993,00:00,,,7.800,0.000,7.800,130.610,130.610,122.810,7.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
327397N1146426W002,,5/7/1993,00:00,,,7.800,0.000,7.800,130.610,130.610,122.810,7.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Imperial_01.01.1993-06.21.2013
